,host_id,name,host_name,host_is_superhost,neighbourhood,neighbourhood_cleansed,beds,price,review_scores_rating
827,12300572,Seafarers' Ocean View Studio 22,Warrick,t,,Colac Otway,1.0,$313.00,97.0
828,62090677,Sea Mist Apartment,Kate,t,"Warrnambool, Victoria, Australia",Warrnambool,4.0,$259.00,99.0
829,63649514,Ocean Outlook. Stunning ocean views,Damian,f,"Lorne, Victoria, Australia",Surf Coast,6.0,$307.00,99.0
830,59836647,Central Port Fairy c.1860s cottage,Chris,t,"Port Fairy, Victoria, Australia",Moyne,2.0,$263.00,97.0
831,11132246,Snug beachfront cottage,Glen,f,"Portarlington, Victoria, Australia",Greater Geelong,4.0,$165.00,93.0
832,11132246,Modern beachfront-relaxing getaway,Glen,f,"Portarlington, Victoria, Australia",Greater Geelong,7.0,$265.00,98.0
833,38123969,Breton Street Townhouse - long term stays welcome,Carolyn,f,"Warrnambool, Victoria, Australia",Warrnambool,3.0,$147.00,91.0
834,62212929,Ocean Grove Cosy Cabin,Ocean Grove Cedar Cabins,t,"Ocean Grove, Victoria, Australia",Greater Geelong,2.0,$139.00,94.0
835,54775713,Large Seaside Studio Apartment,Sandy & Clive,t,"Saint Leonards, Victoria, Australia",Greater Geelong,3.0,$94.00,98.0
836,63153557,Felix Beach House -  150m FROM FISHERMANS BEACH,Paula,f,,Surf Coast,8.0,$449.00,96.0
837,63828934,Cedar Cottages Near Lorne,Jeff,t,,Surf Coast,3.0,$186.00,97.0
838,63858100,Seaside Getaway in Barwon Heads,Swee,f,"Barwon Heads, Victoria, Australia",Greater Geelong,5.0,$350.00,95.0
839,55848368,Aberdeen Abbey Historic - Bedroom 1 of 5,Lynne,t,"Newtown, Victoria, Australia",Greater Geelong,1.0,$220.00,99.0
840,55848368,Aberdeen Abbey Historic - Bedroom 3 of 5,Lynne,t,"Newtown, Victoria, Australia",Greater Geelong,0.0,$220.00,97.0
841,64587161,Upstairs bedroom in home,Tymon,f,,Greater Geelong,1.0,$45.00,
842,5359538,Artemis House,Mel,f,,Colac Otway,4.0,$178.00,96.0
843,11430418,Spacious unit in quiet bush setting,Kylie,f,"Anglesea, Victoria, Australia",Surf Coast,2.0,$150.00,90.0
844,60537538,Wallington Loft on Peaceful Five Acres,Jodie,t,"Wallington, Victoria, Australia",Greater Geelong,3.0,$175.00,100.0
845,51980575,"South Haven, Port Fairy Playground, WiFi & Netflix",John And Stacey,t,"Port Fairy, Victoria, Australia",Moyne,9.0,$280.00,99.0
846,31779799,AMAZING CENTRAL LOCATION IN PERFECT PORT FAIRY,Suzan,f,,Moyne,4.0,$114.00,92.0
847,13759252,Luxurious beach haven with incredible views,Andrew,t,"Lorne, Victoria, Australia",Surf Coast,6.0,$329.00,94.0
848,65018576,"East beach house WiFi, pets, sleeps 10",Jenny,t,"Port Fairy, Victoria, Australia",Moyne,8.0,$334.00,97.0
849,12821434,Upstairs in our Geelong West Town House,Faye,t,"Geelong West, Victoria, Australia",Greater Geelong,2.0,$63.00,99.0
850,25410083,Peaceful retreat and great views,Jean,t,"Barwon Downs, Victoria, Australia",Colac Otway,5.0,$164.00,91.0
851,34648866,Beach Haven -tranquility by the sea,Fenella,f,,Surf Coast,7.0,$354.00,94.0
852,62201263,Manor House Cottage - walking distance to Main St.,Sharon,t,"Hamilton, Victoria, Australia",Southern Grampians,3.0,$128.00,96.0
853,19878210,Anglesea Holiday Retreat,Paula,t,"Anglesea, Victoria, Australia",Surf Coast,4.0,$304.00,99.0
854,65860600,Bayviews @ Portarlington,Dean,f,"Portarlington, Victoria, Australia",Greater Geelong,6.0,$214.00,90.0
855,129562,Lane House - close to beach & shops,Sharee,t,"Apollo Bay, Victoria, Australia",Colac Otway,6.0,$330.00,99.0
856,129562,Manta Ray One - close to the beach!,Sharee,t,"Skenes Creek, Victoria, Australia",Colac Otway,5.0,$305.00,98.0
857,129562,The Dreamery - Superb ocean views,Sharee,t,"Skenes Creek, Victoria, Australia",Colac Otway,4.0,$305.00,95.0
858,9000700,"""Hideaway,""  Private, detached studio apartment",Leigh,t,"Belmont, Victoria, Australia",Greater Geelong,1.0,$82.00,99.0
859,66383906,15 Markham Drive,Tracy,f,"Ocean Grove, Victoria, Australia",Greater Geelong,4.0,$500.00,100.0
860,66404750,Three bedroom boutique hotel room,Captains,t,"Apollo Bay, Victoria, Australia",Colac Otway,4.0,$585.00,100.0
861,48973827,Ocean Grove Holiday Home- Light and Bright!,Ingrid,t,"Ocean Grove, Victoria, Australia",Greater Geelong,4.0,$163.00,97.0
